STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV03
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/5/1970,20,10,,,,0,88,0,0,,76,47,,738,,,,,180,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/6/1970,30,30,,,,0,88,0,0,,60,42,,738,,,,,315,,,,,,25.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/7/1970,0,0,,,,0,100,0,0,,61,35,,846,,,,,315,,,,,,21,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/8/1970,80,80,,,,0,60,0,0,,78,46,,510,,,,,225,,,,,,16.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/9/1970,60,60,,,,0,89,0,0,,89,58,,756,,,,,270,,,,,,19,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/10/1970,30,30,,,,0,86,0,0,,92,59,,732,,,,,270,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/11/1970,70,70,,,,0,74,0,0,,86,65,,636,,,,,270,,,,,,16.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/12/1970,60,50,,,,0,81,0,0,,88,63,,696,,,,,270,,,,,,19,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/13/1970,70,70,,,,0,75,0,0,,87,64,,648,,,,,315,,,,,,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/14/1970,90,90,,,,0.18,23,0,0,,79,56,,198,,,,,90,,,,,,23,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/15/1970,90,90,,,,0,40,0,0,,69,52,,342,,,,,90,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/16/1970,90,100,,,,0,7,0,0,,69,51,,66,,,,,90,,,,,,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/17/1970,100,100,,,,0.6,0,0,0,,65,53,,0,,,,,315,,,,,,16.1,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/18/1970,60,60,,,,0,54,0,0,,69,50,,474,,,,,315,,,,,,17.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/19/1970,90,80,,,,0.21,45,0,0,,78,53,,396,,,,,90,,,,,,19.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/20/1970,40,30,,,,0,75,0,0,,85,58,,654,,,,,315,,,,,,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/21/1970,20,10,,,,0,90,0,0,,78,57,,786,,,,,45,,,,,,14.1,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/22/1970,50,40,,,,0,56,0,0,,83,57,,492,,,,,225,,,,,,17,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/23/1970,60,60,,,,0.51,61,0,0,,88,65,,534,,,,,90,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/24/1970,100,100,,,,0.02,20,0,0,,67,59,,174,,,,,90,,,,,,16.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/25/1970,100,100,,,,0,14,0,0,,69,57,,120,,,,,90,,,,,,12.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/26/1970,90,100,,,,1.02,23,0,0,,78,61,,204,,,,,225,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/27/1970,20,40,,,,0,91,0,0,,70,52,,804,,,,,315,,,,,,19,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/28/1970,60,80,,,,0,94,0,0,,69,48,,834,,,,,360,,,,,,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/29/1970,20,20,,,,0,78,0,0,,75,52,,690,,,,,135,,,,,,16.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/30/1970,10,10,,,,0,100,0,0,,74,51,,888,,,,,180,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",5/31/1970,50,70,,,,0,72,0,0,,80,55,,642,,,,,225,,,,,,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/1/1970,60,70,,,,0,65,0,0,,86,63,,576,,,,,225,,,,,,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/2/1970,20,30,,,,0,94,0,0,,89,67,,834,,,,,225,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/3/1970,70,70,,,,0.02,68,0,0,,89,69,,612,,,,,225,,,,,,25.9,1,,1,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/4/1970,100,100,,,,0,0,0,0,,70,62,,6,,,,,45,,,,,,13,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/5/1970,100,90,,,,0.77,48,0,0,,82,61,,426,,,,,225,,,,,,28,1,,1,,1,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/6/1970,80,90,,,,0.19,40,0,0,,72,57,,360,,,,,225,,,,,,19.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/7/1970,30,40,,,,0,97,0,0,,76,54,,870,,,,,315,,,,,,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/8/1970,0,0,,,,0,96,0,0,,83,60,,858,,,,,225,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/9/1970,50,60,,,,0,67,0,0,,83,63,,606,,,,,225,,,,,,12.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/10/1970,90,90,,,,0.12,42,0,0,,83,62,,378,,,,,180,,,,,,8.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/11/1970,60,50,,,,0,51,0,0,,91,66,,456,,,,,225,,,,,,12.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/12/1970,80,70,,,,1.24,67,0,0,,91,67,,600,,,,,360,,,,,,34,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/13/1970,20,20,,,,0,99,0,0,,79,61,,888,,,,,360,,,,,,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/14/1970,30,40,,,,0,97,0,0,,76,58,,870,,,,,180,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/15/1970,100,100,,,,0,28,0,0,,71,58,,252,,,,,225,,,,,,13,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/16/1970,100,100,,,,0.12,0,0,0,,71,62,,0,,,,,180,,,,,,12.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/17/1970,80,90,,,,0,20,0,0,,84,67,,186,,,,,180,,,,,,8.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/18/1970,90,90,,,,0.43,16,0,0,,85,69,,150,,,,,315,,,,,,25.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/19/1970,40,40,,,,0,93,0,0,,86,66,,840,,,,,225,,,,,,23,1,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/20/1970,50,50,,,,0,78,0,0,,76,61,,702,,,,,270,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/21/1970,100,100,,,,1.5,18,0,0,,71,62,,162,,,,,45,,,,,,23.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/22/1970,70,80,,,,0,48,0,0,,76,64,,432,,,,,315,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/23/1970,30,30,,,,0,99,0,0,,82,60,,888,,,,,315,,,,,,10.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/24/1970,20,30,,,,0,93,0,0,,83,62,,834,,,,,180,,,,,,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/25/1970,60,60,,,,0,85,0,0,,86,66,,768,,,,,360,,,,,,13,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/26/1970,100,100,,,,0.01,35,0,0,,75,70,,318,,,,,135,,,,,,15,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/27/1970,70,80,,,,0.2,50,0,0,,76,58,,450,,,,,315,,,,,,25.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/28/1970,0,0,,,,0,100,0,0,,78,56,,900,,,,,315,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/29/1970,50,60,,,,0,94,0,0,,81,56,,840,,,,,225,,,,,,17,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",6/30/1970,50,50,,,,0,87,0,0,,88,68,,786,,,,,360,,,,,,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/1/1970,70,80,,,,0,90,0,0,,86,68,,810,,,,,360,,,,,,12.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/2/1970,100,100,,,,0.25,0,0,0,,78,70,,0,,,,,225,,,,,,12.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/3/1970,90,90,,,,0,23,0,0,,84,70,,210,,,,,90,,,,,,12.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/4/1970,80,70,,,,0.08,32,0,0,,90,73,,288,,,,,225,,,,,,25.1,1,1,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/5/1970,80,100,,,,0,24,0,0,,78,65,,216,,,,,270,,,,,,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/6/1970,30,40,,,,0,88,0,0,,84,63,,780,,,,,315,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/7/1970,20,10,,,,0,94,0,0,,87,63,,846,,,,,225,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/8/1970,60,70,,,,0,76,0,0,,88,68,,678,,,,,180,,,,,,17.9,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/9/1970,90,90,,,,0,36,0,0,,88,68,,318,,,,,135,,,,,,17.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/10/1970,100,100,,,,0.45,19,0,0,,82,71,,174,,,,,180,,,,,,19,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/11/1970,80,80,,,,0.02,60,0,0,,84,67,,534,,,,,270,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/12/1970,40,30,,,,0,90,0,0,,85,66,,804,,,,,315,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/13/1970,70,90,,,,0,99,0,0,,84,64,,876,,,,,135,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/14/1970,100,100,,,,0,25,0,0,,82,66,,222,,,,,180,,,,,,14.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/15/1970,100,100,,,,0.32,11,0,0,,87,68,,96,,,,,270,,,,,,28,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/16/1970,60,70,,,,0.01,65,0,0,,87,68,,570,,,,,270,,,,,,21.9,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/17/1970,0,0,,,,0,100,0,0,,84,62,,882,,,,,315,,,,,,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/18/1970,20,20,,,,0,86,0,0,,89,68,,762,,,,,270,,,,,,15,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/19/1970,50,60,,,,0,85,0,0,,91,72,,750,,,,,135,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/20/1970,50,50,,,,0.16,67,0,0,,89,69,,588,,,,,225,,,,,,25.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/21/1970,60,60,,,,0,50,0,0,,78,65,,438,,,,,315,,,,,,10.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/22/1970,90,80,,,,0,33,0,0,,80,66,,288,,,,,315,,,,,,6.9,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/23/1970,100,100,,,,0,4,0,0,,81,67,,36,,,,,90,,,,,,10.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/24/1970,90,90,,,,0.33,22,0,0,,84,69,,192,,,,,135,,,,,,10.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/25/1970,60,60,,,,0,76,0,0,,89,72,,660,,,,,135,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/26/1970,60,80,,,,0,45,0,0,,87,71,,390,,,,,360,,,,,,17,1,,1,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/27/1970,50,50,,,,0,67,0,0,,90,74,,576,,,,,225,,,,,,10.1,1,1,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/28/1970,50,40,,,,0,69,0,0,,91,73,,594,,,,,225,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/29/1970,90,90,,,,0.73,32,0,0,,91,72,,276,,,,,135,,,,,,27.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/30/1970,90,90,,,,0,15,0,0,,81,73,,126,,,,,225,,,,,,16.1,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",7/31/1970,100,100,,,,0.4,23,0,0,,86,72,,198,,,,,315,,,,,,16.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/1/1970,70,70,,,,0.61,58,0,0,,89,72,,498,,,,,180,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/2/1970,20,20,,,,0,86,0,0,,90,74,,738,,,,,315,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/3/1970,60,70,,,,0.13,75,0,0,,87,68,,636,,,,,225,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/4/1970,40,50,,,,0,91,0,0,,80,66,,780,,,,,315,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/5/1970,80,90,,,,0,52,0,0,,81,64,,438,,,,,315,,,,,,10.1,,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/6/1970,40,40,,,,0,87,0,0,,83,65,,738,,,,,225,,,,,,14.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/7/1970,40,60,,,,0,84,0,0,,84,64,,708,,,,,180,,,,,,10.1,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/8/1970,40,30,,,,0,57,0,0,,86,68,,480,,,,,90,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/9/1970,60,60,,,,0.24,44,0,0,,85,68,,372,,,,,225,,,,,,17,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/10/1970,90,100,,,,0,28,0,0,,82,68,,228,,,,,90,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/11/1970,50,50,,,,0,74,0,0,,84,70,,624,,,,,45,,,,,,17,,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/12/1970,20,30,,,,0,92,0,0,,89,67,,768,,,,,315,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/13/1970,10,10,,,,0,76,0,0,,91,71,,630,,,,,225,,,,,,11,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/14/1970,40,60,,,,0.5,52,0,0,,91,71,,432,,,,,225,,,,,,21.9,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/15/1970,40,40,,,,0,65,0,0,,89,69,,534,,,,,180,,,,,,13,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/16/1970,30,40,,,,0.26,70,0,0,,91,71,,582,,,,,225,,,,,,40,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/17/1970,50,60,,,,0,72,0,0,,87,72,,594,,,,,225,,,,,,16.1,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/18/1970,30,20,,,,0,93,0,0,,85,64,,762,,,,,225,,,,,,10.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/19/1970,80,90,,,,0.04,46,0,0,,82,66,,372,,,,,135,,,,,,13,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/20/1970,90,90,,,,0,52,0,0,,87,71,,426,,,,,225,,,,,,12.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/21/1970,30,20,,,,0,83,0,0,,83,67,,672,,,,,360,,,,,,17,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/22/1970,60,60,,,,0,92,0,0,,83,58,,744,,,,,180,,,,,,13,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/23/1970,90,100,,,,2.12,16,0,0,,80,71,,126,,,,,180,,,,,,21.9,1,1,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/24/1970,20,10,,,,0,91,0,0,,80,63,,738,,,,,315,,,,,,11,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/25/1970,10,20,,,,0,92,0,0,,83,65,,738,,,,,225,,,,,,10.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/26/1970,10,20,,,,0,91,0,0,,85,67,,726,,,,,225,,,,,,8.9,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/27/1970,10,10,,,,0,82,0,0,,89,67,,654,,,,,225,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/28/1970,20,20,,,,0,80,0,0,,91,71,,636,,,,,225,,,,,,14.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/29/1970,70,60,,,,0,74,0,0,,89,73,,582,,,,,315,,,,,,16.1,1,,,,,,,1,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/30/1970,80,60,,,,0,69,0,0,,85,68,,546,,,,,225,,,,,,16.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",8/31/1970,40,30,,,,0.09,91,0,0,,81,63,,720,,,,,315,,,,,,21.9,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/1/1970,20,20,,,,0,100,0,0,,74,58,,786,,,,,315,,,,,,15,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/2/1970,40,50,,,,0,96,0,0,,76,53,,750,,,,,315,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/3/1970,100,100,,,,0,69,0,0,,81,62,,540,,,,,180,,,,,,14.1,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/4/1970,70,80,,,,0,79,0,0,,91,74,,618,,,,,225,,,,,,29.1,1,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/5/1970,40,50,,,,0,73,0,0,,87,70,,564,,,,,315,,,,,,17,,,,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/6/1970,30,30,,,,0,95,0,0,,79,59,,732,,,,,360,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/7/1970,40,20,,,,0,95,0,0,,83,57,,732,,,,,135,,,,,,14.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/8/1970,80,80,,,,0,74,0,0,,80,63,,564,,,,,180,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/9/1970,100,100,,,,0.32,0,0,0,,72,66,,0,,,,,180,,,,,,14.1,1,,,,,,,,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/10/1970,70,50,,,,0.02,69,0,0,,88,70,,528,,,,,225,,,,,,16.1,,,1,,,,,1,,,,,,,1,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/11/1970,90,90,,,,0,88,0,0,,75,59,,672,,,,,315,,,,,,17,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/12/1970,10,10,,,,0,100,0,0,,78,56,,756,,,,,90,,,,,,12.1,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",9/13/1970,20,40,,,,0,100,0,0,,81,55,,756,,,,,225,,,,,,11,,,,,,,,1,,,,,,,,,,,,,
